country	sex	year	BMI
Czech Rep.	male	1997	27.101
Denmark	male	1997	25.09952
Djibouti	male	1997	22.45329
Dominica	male	1997	23.79924
Dominican Rep.	male	1997	23.87457
Ecuador	male	1997	24.79187
Egypt	male	1997	25.76764
El Salvador	male	1997	25.07297
Equatorial Guinea	male	1997	21.61891
Eritrea	male	1997	20.58793
Estonia	male	1997	24.94357
Ethiopia	male	1997	19.7424
Fiji	male	1997	24.77189
Finland	male	1997	25.94636
France	male	1997	25.24361
French Polynesia	male	1997	28.8028
Gabon	male	1997	23.30589
Gambia	male	1997	20.69583
Georgia	male	1997	24.59323
Germany	male	1997	26.48539
Ghana	male	1997	21.82109
Greece	male	1997	25.48494
Greenland	male	1997	25.30131
Grenada	male	1997	24.24889
Guatemala	male	1997	24.39249
Guinea	male	1997	21.72217
Guinea-Bissau	male	1997	21.38461
Guyana	male	1997	23.12913
Haiti	male	1997	23.04808
Honduras	male	1997	24.26988
Hong Kong, China	male	1997	23.93306
Hungary	male	1997	26.13989
Iceland	male	1997	25.99882
India	male	1997	20.6652
Indonesia	male	1997	20.94721
Iran	male	1997	24.61608
Iraq	male	1997	25.88685
Ireland	male	1997	26.65412
Israel	male	1997	25.94161
Italy	male	1997	25.80452
Jamaica	male	1997	23.10743
Japan	male	1997	22.86718
Jordan	male	1997	26.44347
Kazakhstan	male	1997	24.96995
Kenya	male	1997	21.04325
Kiribati	male	1997	27.40715
Korea, Dem. Rep.	male	1997	22.17696
Korea, Rep.	male	1997	23.11659
Kuwait	male	1997	27.57843
Kyrgyzstan	male	1997	24.21422
Laos	male	1997	20.26491
Latvia	male	1997	25.31835
Lebanon	male	1997	25.96556
Lesotho	male	1997	20.89856
Liberia	male	1997	21.47413
Libya	male	1997	25.74354
Lithuania	male	1997	25.83361
Luxembourg	male	1997	26.37856
Macao, China	male	1997	24.51903
Macedonia, FYR	male	1997	25.56424
Madagascar	male	1997	21.07619
Malawi	male	1997	21.16561
Malaysia	male	1997	23.53373
Maldives	male	1997	22.00691
Mali	male	1997	20.88091
Malta	male	1997	26.79132
Marshall Islands	male	1997	27.63951
Mauritania	male	1997	21.75554
Mauritius	male	1997	23.92989
Mexico	male	1997	26.32961
Micronesia, Fed. Sts.	male	1997	26.80811
Moldova	male	1997	24.11505
Mongolia	male	1997	23.84189
Montenegro	male	1997	25.73129
Morocco	male	1997	24.64174
Mozambique	male	1997	20.92308
Myanmar	male	1997	20.25928
Namibia	male	1997	21.44053
Nauru	male	1997	31.76624
Nepal	male	1997	20.64214
Netherlands	male	1997	25.00139
Netherlands Antilles	male	1997	26.36881
New Zealand	male	1997	26.46966
Nicaragua	male	1997	24.86823
Niger	male	1997	20.7205
Nigeria	male	1997	21.96262
Norway	male	1997	25.77152
Oman	male	1997	25.02654
Pakistan	male	1997	21.91376
Palau	male	1997	28.31536
Panama	male	1997	24.9982
Papua New Guinea	male	1997	23.99009
Paraguay	male	1997	24.61662
Peru	male	1997	23.83509
Philippines	male	1997	22.25555
Poland	male	1997	25.66453
Portugal	male	1997	25.82777
Puerto Rico	male	1997	26.62131
Qatar	male	1997	26.54693
Romania	male	1997	24.63866
Russia	male	1997	24.95279
Rwanda	male	1997	21.73684
Saint Kitts and Nevis	male	1997	26.81985
Saint Lucia	male	1997	23.88018
Saint Vincent and the Grenadines	male	1997	24.23214
Samoa	male	1997	28.36491
Sao Tome and Principe	male	1997	22.23617
Saudi Arabia	male	1997	26.66882
Senegal	male	1997	21.12464
Serbia	male	1997	25.95209
Seychelles	male	1997	24.18047
Sierra Leone	male	1997	21.91602
Singapore	male	1997	23.65914
Slovak Republic	male	1997	26.19109
Slovenia	male	1997	26.42509
Solomon Islands	male	1997	26.0693
Somalia	male	1997	21.49611
South Africa	male	1997	24.09036
Spain	male	1997	26.3022
Sri Lanka	male	1997	21.23943
Sudan	male	1997	21.36275
Suriname	male	1997	24.30276
Swaziland	male	1997	22.07354
Sweden	male	1997	25.56026
Switzerland	male	1997	25.69975
Syria	male	1997	25.87469
Taiwan	male	1997	23.77188
Tajikistan	male	1997	23.59187
Tanzania	male	1997	21.71586
Thailand	male	1997	22.28385
Timor-Leste	male	1997	20.53556
Togo	male	1997	21.289
Tonga	male	1997	29.28199
Trinidad and Tobago	male	1997	25.28595
Tunisia	male	1997	23.79291
Turkey	male	1997	25.39673
Turkmenistan	male	1997	24.37632
Uganda	male	1997	21.78184
Ukraine	male	1997	24.82352
United Arab Emirates	male	1997	26.76028
United Kingdom	male	1997	26.34611
United States	male	1997	27.39366
Uruguay	male	1997	25.58248
Uzbekistan	male	1997	24.68203
Vanuatu	male	1997	25.45811
Venezuela	male	1997	26.29177
Vietnam	male	1997	19.84794
West Bank and Gaza	male	1997	26.01468
Yemen, Rep.	male	1997	23.72737
Zambia	male	1997	20.12375
Zimbabwe	male	1997	21.62721
Afghanistan	male	1998	20.78591
Albania	male	1998	25.39116
Algeria	male	1998	23.61592
Andorra	male	1998	26.66337
Angola	male	1998	21.27082
Antigua and Barbuda	male	1998	24.84936
Argentina	male	1998	26.68714
Armenia	male	1998	24.071
Australia	male	1998	26.56314
Austria	male	1998	25.75996
Azerbaijan	male	1998	24.47179
Bahamas	male	1998	25.99417
Bahrain	male	1998	26.34294
Bangladesh	male	1998	20.12622
Barbados	male	1998	25.42067
Belarus	male	1998	25.17221
Belgium	male	1998	26.05275
Belize	male	1998	25.88939
Benin	male	1998	21.64874
Bermuda	male	1998	27.24352
Bhutan	male	1998	22.09205
Bolivia	male	1998	23.81981
Bosnia and Herzegovina	male	1998	25.33549
Botswana	male	1998	20.90699
Brazil	male	1998	24.4885
British Virgin Islands	male	1998	25.89812
Brunei	male	1998	23.81059
Bulgaria	male	1998	25.77903
Burkina Faso	male	1998	20.60729
Burundi	male	1998	21.30669
Cambodia	male	1998	20.16351
Cameroon	male	1998	22.76663
Canada	male	1998	26.83631
Cape Verde	male	1998	22.24215
Central African Rep.	male	1998	20.79623
Chad	male	1998	20.78687
Chile	male	1998	25.98953
China	male	1998	22.44676
Colombia	male	1998	23.95979
Comoros	male	1998	21.70443
Congo, Dem. Rep.	male	1998	20.14174
Congo, Rep.	male	1998	21.33138
Cook Islands	male	1998	30.23299
Costa Rica	male	1998	25.33913
Cote d'Ivoire	male	1998	21.91746
Croatia	male	1998	25.72217
Cuba	male	1998	23.8616
Cyprus	male	1998	26.60921
Czech Rep.	male	1998	27.16112
Denmark	male	1998	25.17054
Djibouti	male	1998	22.50722
Dominica	male	1998	23.88361
Dominican Rep.	male	1998	23.96611
Ecuador	male	1998	24.84832
Egypt	male	1998	25.86074
El Salvador	male	1998	25.18381
Equatorial Guinea	male	1998	21.77227
Eritrea	male	1998	20.65244
Estonia	male	1998	25.02112
Ethiopia	male	1998	19.76632
Fiji	male	1998	24.93184
Finland	male	1998	25.98993
France	male	1998	25.28337
French Polynesia	male	1998	28.98991
Gabon	male	1998	23.38905
Gambia	male	1998	20.76738
Georgia	male	1998	24.60131
Germany	male	1998	26.55047
Ghana	male	1998	21.90907
Greece	male	1998	25.53608
Greenland	male	1998	25.3639
Grenada	male	1998	24.325
Guatemala	male	1998	24.47797
Guinea	male	1998	21.78149
Guinea-Bissau	male	1998	21.38489
Guyana	male	1998	23.19851
Haiti	male	1998	23.08169
Honduras	male	1998	24.34796
Hong Kong, China	male	1998	24.04084
Hungary	male	1998	26.1921
Iceland	male	1998	26.09548
India	male	1998	20.69815
Indonesia	male	1998	21.01366
Iran	male	1998	24.70879
Iraq	male	1998	25.96694
Ireland	male	1998	26.76096
Israel	male	1998	26.04805
Italy	male	1998	25.84628
Jamaica	male	1998	23.17743
Japan	male	1998	22.93991
Jordan	male	1998	26.53386
Kazakhstan	male	1998	24.98548
Kenya	male	1998	21.08762
Kiribati	male	1998	27.58718
Korea, Dem. Rep.	male	1998	22.1287
Korea, Rep.	male	1998	23.19187
Kuwait	male	1998	27.73497
Kyrgyzstan	male	1998	24.20921
Laos	male	1998	20.32028
Latvia	male	1998	25.3578
Lebanon	male	1998	26.10938
Lesotho	male	1998	20.95402
Liberia	male	1998	21.50622
Libya	male	1998	25.81026
Lithuania	male	1998	25.86464
Luxembourg	male	1998	26.47301
Macao, China	male	1998	24.60659
Macedonia, FYR	male	1998	25.61423
Madagascar	male	1998	21.09783
Malawi	male	1998	21.23388
Malaysia	male	1998	23.64981
Maldives	male	1998	22.11027
Mali	male	1998	20.94695
Malta	male	1998	26.88889
Marshall Islands	male	1998	27.78486
Mauritania	male	1998	21.81767
Mauritius	male	1998	24.03661
Mexico	male	1998	26.43387
Micronesia, Fed. Sts.	male	1998	26.94028
Moldova	male	1998	24.02066
Mongolia	male	1998	23.8837
Montenegro	male	1998	25.78081
Morocco	male	1998	24.72833
Mozambique	male	1998	20.98645
Myanmar	male	1998	20.3256
Namibia	male	1998	21.50213
Nauru	male	1998	31.94707
Nepal	male	1998	20.64776
Netherlands	male	1998	25.08457
Netherlands Antilles	male	1998	26.50441
New Zealand	male	1998	26.54919
Nicaragua	male	1998	24.94007
Niger	male	1998	20.7592
Nigeria	male	1998	22.04579
Norway	male	1998	25.87428
Oman	male	1998	25.15218
Pakistan	male	1998	21.94951
Palau	male	1998	28.51126
Panama	male	1998	25.1116
Papua New Guinea	male	1998	24.11004
Paraguay	male	1998	24.69241
Peru	male	1998	23.923
Philippines	male	1998	22.30886
Poland	male	1998	25.74525
Portugal	male	1998	25.90605
Puerto Rico	male	1998	26.77866
Qatar	male	1998	26.69291
Romania	male	1998	24.64353
Russia	male	1998	24.95298
Rwanda	male	1998	21.77367
Saint Kitts and Nevis	male	1998	26.93852
Saint Lucia	male	1998	23.95697
Saint Vincent and the Grenadines	male	1998	24.30362
Samoa	male	1998	28.54905
Sao Tome and Principe	male	1998	22.334
Saudi Arabia	male	1998	26.77904
Senegal	male	1998	21.18605
Serbia	male	1998	25.98264
Seychelles	male	1998	24.3203
Sierra Leone	male	1998	21.91706
Singapore	male	1998	23.701
Slovak Republic	male	1998	26.26112
Slovenia	male	1998	26.50649
Solomon Islands	male	1998	26.19822
Somalia	male	1998	21.52228
South Africa	male	1998	24.23022
Spain	male	1998	26.39609
Sri Lanka	male	1998	21.3152
Sudan	male	1998	21.43225
Suriname	male	1998	24.40073
Swaziland	male	1998	22.13207
Sweden	male	1998	25.62147
Switzerland	male	1998	25.73992
Syria	male	1998	25.99952
Taiwan	male	1998	23.84441
Tajikistan	male	1998	23.48205
Tanzania	male	1998	21.75849
Thailand	male	1998	22.36538
Timor-Leste	male	1998	20.59645
Togo	male	1998	21.33483
Tonga	male	1998	29.44018
Trinidad and Tobago	male	1998	25.34881
Tunisia	male	1998	23.91893
Turkey	male	1998	25.51746
Turkmenistan	male	1998	24.34956
Uganda	male	1998	21.83446
Ukraine	male	1998	24.77336
United Arab Emirates	male	1998	26.86474
United Kingdom	male	1998	26.44777
United States	male	1998	27.49846
Uruguay	male	1998	25.68818
Uzbekistan	male	1998	24.69876
Vanuatu	male	1998	25.59565
Venezuela	male	1998	26.40105
Vietnam	male	1998	19.9358
West Bank and Gaza	male	1998	26.15144
Yemen, Rep.	male	1998	23.79152
Zambia	male	1998	20.13349
Zimbabwe	male	1998	21.65496
Afghanistan	male	1999	20.75469
Albania	male	1999	25.46555
Algeria	male	1999	23.69486
Andorra	male	1999	26.75078
Angola	male	1999	21.31954
Antigua and Barbuda	male	1999	24.91721
Argentina	male	1999	26.79005
Armenia	male	1999	24.11699
Australia	male	1999	26.65506
Austria	male	1999	25.81773
Azerbaijan	male	1999	24.47842
Bahamas	male	1999	26.1208
Bahrain	male	1999	26.50245
Bangladesh	male	1999	20.13361
Barbados	male	1999	25.51681
Belarus	male	1999	25.20688
Belgium	male	1999	26.1224
Belize	male	1999	25.97705
Benin	male	1999	21.71747
Bermuda	male	1999	27.34456
Bhutan	male	1999	22.14998
Bolivia	male	1999	23.88573
Bosnia and Herzegovina	male	1999	25.44956
Botswana	male	1999	20.99408
Brazil	male	1999	24.60608
British Virgin Islands	male	1999	26.08206
Brunei	male	1999	23.8489
Bulgaria	male	1999	25.80308
Burkina Faso	male	1999	20.66053
Burundi	male	1999	21.30712
Cambodia	male	1999	20.21073
Cameroon	male	1999	22.8312
Canada	male	1999	26.91646
Cape Verde	male	1999	22.35591
Central African Rep.	male	1999	20.81486
Chad	male	1999	20.83189
Chile	male	1999	26.08188
China	male	1999	22.49909
Colombia	male	1999	24.05208
Comoros	male	1999	21.72285
Congo, Dem. Rep.	male	1999	20.05896
Congo, Rep.	male	1999	21.35159
Cook Islands	male	1999	30.44719
Costa Rica	male	1999	25.45658
Cote d'Ivoire	male	1999	21.9759
Croatia	male	1999	25.78556
Cuba	male	1999	23.94593
Cyprus	male	1999	26.69027
Czech Rep.	male	1999	27.22247
Denmark	male	1999	25.24724
Djibouti	male	1999	22.56731
Dominica	male	1999	23.96444
Dominican Rep.	male	1999	24.05981
Ecuador	male	1999	24.91341
Egypt	male	1999	25.95852
El Salvador	male	1999	25.30405
Equatorial Guinea	male	1999	21.96034
Eritrea	male	1999	20.70602
Estonia	male	1999	25.12637
Ethiopia	male	1999	19.79587
Fiji	male	1999	25.08671
Finland	male	1999	26.03724
France	male	1999	25.32587
French Polynesia	male	1999	29.18193
Gabon	male	1999	23.45478
Gambia	male	1999	20.84354
Georgia	male	1999	24.61786
Germany	male	1999	26.61048
Ghana	male	1999	21.99521
Greece	male	1999	25.60453
Greenland	male	1999	25.42475
Grenada	male	1999	24.40094
Guatemala	male	1999	24.56244
Guinea	male	1999	21.84375
Guinea-Bissau	male	1999	21.39546
Guyana	male	1999	23.27014
Haiti	male	1999	23.1246
Honduras	male	1999	24.41586
Hong Kong, China	male	1999	24.14409
Hungary	male	1999	26.24871
Iceland	male	1999	26.1939
India	male	1999	20.7406
Indonesia	male	1999	21.07734
Iran	male	1999	24.78711
Iraq	male	1999	26.08411
Ireland	male	1999	26.86328
Israel	male	1999	26.15018
Italy	male	1999	25.89138
Jamaica	male	1999	23.25101
Japan	male	1999	23.00911
Jordan	male	1999	26.61774
Kazakhstan	male	1999	25.02408
Kenya	male	1999	21.13181
Kiribati	male	1999	27.78224
Korea, Dem. Rep.	male	1999	22.08971
Korea, Rep.	male	1999	23.27742
Kuwait	male	1999	27.88174
Kyrgyzstan	male	1999	24.20643
Laos	male	1999	20.38
Latvia	male	1999	25.41413
Lebanon	male	1999	26.24877
Lesotho	male	1999	21.01332
Liberia	male	1999	21.54662
Libya	male	1999	25.8686
Lithuania	male	1999	25.90548
Luxembourg	male	1999	26.57184
Macao, China	male	1999	24.68031
Macedonia, FYR	male	1999	25.67776
Madagascar	male	1999	21.12003
Malawi	male	1999	21.31075
Malaysia	male	1999	23.76383
Maldives	male	1999	22.20688
Mali	male	1999	21.01837
Malta	male	1999	26.98558
Marshall Islands	male	1999	27.93394
Mauritania	male	1999	21.89184
Mauritius	male	1999	24.14182
Mexico	male	1999	26.53752
Micronesia, Fed. Sts.	male	1999	27.05913
Moldova	male	1999	23.93918
Mongolia	male	1999	23.93297
Montenegro	male	1999	25.8196
Morocco	male	1999	24.80851
Mozambique	male	1999	21.05083
Myanmar	male	1999	20.39798
Namibia	male	1999	21.57426
Nauru	male	1999	32.13097
Nepal	male	1999	20.65933
Netherlands	male	1999	25.17431
Netherlands Antilles	male	1999	26.63572
New Zealand	male	1999	26.64585
Nicaragua	male	1999	25.02261
Niger	male	1999	20.79823
Nigeria	male	1999	22.13099
Norway	male	1999	25.97399
Oman	male	1999	25.26009
Pakistan	male	1999	21.98501
Palau	male	1999	28.69487
Panama	male	1999	25.22942
Papua New Guinea	male	1999	24.22417
Paraguay	male	1999	24.77588
Peru	male	1999	24.01365
Philippines	male	1999	22.36491
Poland	male	1999	25.8335
Portugal	male	1999	25.99047
Puerto Rico	male	1999	26.94262
Qatar	male	1999	26.84067
Romania	male	1999	24.65689
Russia	male	1999	24.97309
Rwanda	male	1999	21.82058
Saint Kitts and Nevis	male	1999	27.06626
Saint Lucia	male	1999	24.02473
Saint Vincent and the Grenadines	male	1999	24.38506
Samoa	male	1999	28.73785
Sao Tome and Principe	male	1999	22.42935
Saudi Arabia	male	1999	26.88356
Senegal	male	1999	21.2535
Serbia	male	1999	25.98488
Seychelles	male	1999	24.44887
Sierra Leone	male	1999	21.90284
Singapore	male	1999	23.73247
Slovak Republic	male	1999	26.30941
Slovenia	male	1999	26.5865
Solomon Islands	male	1999	26.31477
Somalia	male	1999	21.54537
South Africa	male	1999	24.39328
Spain	male	1999	26.5
Sri Lanka	male	1999	21.38576
Sudan	male	1999	21.49895
Suriname	male	1999	24.50072
Swaziland	male	1999	22.20111
Sweden	male	1999	25.68738
Switzerland	male	1999	25.77055
Syria	male	1999	26.11749
Taiwan	male	1999	23.9139
Tajikistan	male	1999	23.39624
Tanzania	male	1999	21.80313
Thailand	male	1999	22.43802
Timor-Leste	male	1999	20.60753
Togo	male	1999	21.38407
Tonga	male	1999	29.60169
Trinidad and Tobago	male	1999	25.42055
Tunisia	male	1999	24.05655
Turkey	male	1999	25.6213
Turkmenistan	male	1999	24.35392
Uganda	male	1999	21.88065
Ukraine	male	1999	24.73059
United Arab Emirates	male	1999	26.97721
United Kingdom	male	1999	26.55022
United States	male	1999	27.60386
Uruguay	male	1999	25.78625
Uzbekistan	male	1999	24.72082
Vanuatu	male	1999	25.72398
Venezuela	male	1999	26.50035
Vietnam	male	1999	20.02081
West Bank and Gaza	male	1999	26.2824
Yemen, Rep.	male	1999	23.85482
Zambia	male	1999	20.15094
Zimbabwe	male	1999	21.68873
Afghanistan	male	2000	20.69521
Albania	male	2000	25.55835
Algeria	male	2000	23.77659
Andorra	male	2000	26.83179
Angola	male	2000	21.3748
Antigua and Barbuda	male	2000	24.99158
Argentina	male	2000	26.88103
Armenia	male	2000	24.18045
Australia	male	2000	26.74486
Austria	male	2000	25.87471
Azerbaijan	male	2000	24.51287
Bahamas	male	2000	26.25748
Bahrain	male	2000	26.65409
Bangladesh	male	2000	20.14774
Barbados	male	2000	25.60292
Belarus	male	2000	25.25472
Belgium	male	2000	26.18388
Belize	male	2000	26.08213
Benin	male	2000	21.7971
Bermuda	male	2000	27.45476
Bhutan	male	2000	22.21076
Bolivia	male	2000	23.95185
Bosnia and Herzegovina	male	2000	25.57757
Botswana	male	2000	21.09464
Brazil	male	2000	24.73196
British Virgin Islands	male	2000	26.26016
Brunei	male	2000	23.87813
Bulgaria	male	2000	25.84258
Burkina Faso	male	2000	20.70895
Burundi	male	2000	21.29665
Cambodia	male	2000	20.25863
Cameroon	male	2000	22.90632
Canada	male	2000	26.99336
Cape Verde	male	2000	22.47423
Central African Rep.	male	2000	20.83702
Chad	male	2000	20.86887
Chile	male	2000	26.17741
China	male	2000	22.54068
Colombia	male	2000	24.14347
Comoros	male	2000	21.74088
Congo, Dem. Rep.	male	2000	19.97498
Congo, Rep.	male	2000	21.38374
Cook Islands	male	2000	30.68088
Costa Rica	male	2000	25.56878
Cote d'Ivoire	male	2000	22.03598
Croatia	male	2000	25.85519
Cuba	male	2000	24.05065
Cyprus	male	2000	26.77099
Czech Rep.	male	2000	27.28216
Denmark	male	2000	25.33594
Djibouti	male	2000	22.63424
Dominica	male	2000	24.05267
Dominican Rep.	male	2000	24.15264
Ecuador	male	2000	24.96302
Egypt	male	2000	26.05777
El Salvador	male	2000	25.43048
Equatorial Guinea	male	2000	22.14823
Eritrea	male	2000	20.73423
Estonia	male	2000	25.22421
Ethiopia	male	2000	19.82768
Fiji	male	2000	25.23879
Finland	male	2000	26.09098
France	male	2000	25.37416
French Polynesia	male	2000	29.37214
Gabon	male	2000	23.5154
Gambia	male	2000	20.91996
Georgia	male	2000	24.6554
Germany	male	2000	26.67425
Ghana	male	2000	22.08191
Greece	male	2000	25.66926
Greenland	male	2000	25.49719
Grenada	male	2000	24.48022
Guatemala	male	2000	24.64744
Guinea	male	2000	21.90431
Guinea-Bissau	male	2000	21.43209
Guyana	male	2000	23.34875
Haiti	male	2000	23.17348
Honduras	male	2000	24.48024
Hong Kong, China	male	2000	24.24734
Hungary	male	2000	26.32296
Iceland	male	2000	26.29702
India	male	2000	20.77932
Indonesia	male	2000	21.14825
Iran	male	2000	24.85189
Iraq	male	2000	26.18983
Ireland	male	2000	26.96904
Israel	male	2000	26.2625
Italy	male	2000	25.94303
Jamaica	male	2000	23.32343
Japan	male	2000	23.07719
Jordan	male	2000	26.71033
Kazakhstan	male	2000	25.09305
Kenya	male	2000	21.1697
Kiribati	male	2000	27.9735
Korea, Dem. Rep.	male	2000	22.06108
Korea, Rep.	male	2000	23.3752
Kuwait	male	2000	28.03291
Kyrgyzstan	male	2000	24.22082
Laos	male	2000	20.44315
Latvia	male	2000	25.48263
Lebanon	male	2000	26.36601
Lesotho	male	2000	21.07902
Liberia	male	2000	21.60139
Libya	male	2000	25.92907
Lithuania	male	2000	25.97347
Luxembourg	male	2000	26.6644
Macao, China	male	2000	24.75673
Macedonia, FYR	male	2000	25.74675
Madagascar	male	2000	21.14569
Malawi	male	2000	21.38712
Malaysia	male	2000	23.87947
Maldives	male	2000	22.30609
Mali	male	2000	21.08027
Malta	male	2000	27.07791
Marshall Islands	male	2000	28.08491
Mauritania	male	2000	21.96901
Mauritius	male	2000	24.25019
Mexico	male	2000	26.64478
Micronesia, Fed. Sts.	male	2000	27.18218
Moldova	male	2000	23.90064
Mongolia	male	2000	23.98707
Montenegro	male	2000	25.8595
Morocco	male	2000	24.88582
Mozambique	male	2000	21.11392
Myanmar	male	2000	20.47997
Namibia	male	2000	21.66432
Nauru	male	2000	32.31834
Nepal	male	2000	20.67479
Netherlands	male	2000	25.26476
Netherlands Antilles	male	2000	26.76995
New Zealand	male	2000	26.75492
Nicaragua	male	2000	25.10603
Niger	male	2000	20.82732
Nigeria	male	2000	22.21424
Norway	male	2000	26.07561
Oman	male	2000	25.3688
Pakistan	male	2000	22.01724
Palau	male	2000	28.8691
Panama	male	2000	25.34018
Papua New Guinea	male	2000	24.32653
Paraguay	male	2000	24.84526
Peru	male	2000	24.10617
Philippines	male	2000	22.4219
Poland	male	2000	25.9254
Portugal	male	2000	26.07041
Puerto Rico	male	2000	27.10872
Qatar	male	2000	26.98686
Romania	male	2000	24.68514
Russia	male	2000	25.0172
Rwanda	male	2000	21.87056
Saint Kitts and Nevis	male	2000	27.19905
Saint Lucia	male	2000	24.09073
Saint Vincent and the Grenadines	male	2000	24.47418
